Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1440,60,RL,80.0,11584,Reg,Inside,NWAmes,1Fam,SLvl,7,6,1979,1979,Hip,HdBoard,HdBoard,BrkFace,96.0,TA,TA,CBlock,TA,No,GLQ,315,114,539,TA,1040,685,1725,0,2,1,3,TA,6,1,Attchd,1979.0,RFn,2,550,0,88,11,2007,WD,Normal,197000
1441,70,RL,79.0,11526,IR1,Inside,Crawfor,1Fam,2.5Fin,6,7,1922,1994,Gable,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Ex,No,Unf,0,588,588,Fa,1423,748,2555,0,2,0,3,TA,11,1,Detchd,1993.0,Fin,2,672,431,0,9,2008,WD,Normal,191000
1443,60,FV,85.0,11003,Reg,Inside,Somerst,1Fam,2Story,10,5,2008,2008,Gable,VinylSd,VinylSd,Stone,160.0,Ex,TA,PConc,Ex,Av,GLQ,765,252,1017,Ex,1026,981,2007,1,2,1,3,Ex,10,1,Attchd,2008.0,Fin,3,812,168,52,4,2009,WD,Normal,310000
1445,20,RL,63.0,8500,Reg,FR2,CollgCr,1Fam,1Story,7,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,106.0,Gd,TA,PConc,Gd,Av,Unf,0,1422,1422,Ex,1422,0,1422,0,2,0,3,Gd,7,0,Attchd,2004.0,RFn,2,626,192,60,11,2007,WD,Normal,179600
1446,85,RL,70.0,8400,Reg,Inside,Sawyer,1Fam,SFoyer,6,5,1966,1966,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,Gd,LwQ,187,0,814,Gd,913,0,913,1,1,0,3,TA,6,0,Detchd,1990.0,Unf,1,240,0,0,5,2007,WD,Normal,129000
1448,60,RL,80.0,10000,Reg,Inside,CollgCr,1Fam,2Story,8,5,1995,1996,Gable,VinylSd,VinylSd,BrkFace,438.0,Gd,TA,PConc,Gd,No,GLQ,1079,141,1220,Ex,1220,870,2090,1,2,1,3,Gd,8,1,Attchd,1995.0,RFn,2,556,0,65,12,2007,WD,Normal,240000
1449,50,RL,70.0,11767,Reg,Inside,Edwards,1Fam,2Story,4,7,1910,2000,Gable,MetalSd,HdBoard,None,0.0,TA,TA,CBlock,Fa,No,Unf,0,560,560,Gd,796,550,1346,0,1,1,2,TA,6,0,Detchd,1950.0,Unf,1,384,168,24,5,2007,WD,Normal,112000
1452,20,RL,78.0,9262,Reg,Inside,Somerst,1Fam,1Story,8,5,2008,2009,Gable,CemntBd,CmentBd,Stone,194.0,Gd,TA,PConc,Gd,No,Unf,0,1573,1573,Ex,1578,0,1578,0,2,0,3,Ex,7,1,Attchd,2008.0,Fin,3,840,0,36,5,2009,New,Partial,287090
1453,180,RM,35.0,3675,Reg,Inside,Edwards,TwnhsE,SLvl,5,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,80.0,TA,TA,PConc,Gd,Gd,GLQ,547,0,547,Gd,1072,0,1072,1,1,0,2,TA,5,0,Basment,2005.0,Fin,2,525,0,28,5,2006,WD,Normal,145000
1455,20,FV,62.0,7500,Reg,Inside,Somerst,1Fam,1Story,7,5,2004,2005,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,No,GLQ,410,811,1221,Ex,1221,0,1221,1,2,0,2,Gd,6,0,Attchd,2004.0,RFn,2,400,0,113,10,2009,WD,Normal,185000
1456,60,RL,62.0,7917,Reg,Inside,Gilbert,1Fam,2Story,6,5,1999,2000,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,No,Unf,0,953,953,Ex,953,694,1647,0,2,1,3,TA,7,1,Attchd,1999.0,RFn,2,460,0,40,8,2007,WD,Normal,175000
1457,20,RL,85.0,13175,Reg,Inside,NWAmes,1Fam,1Story,6,6,1978,1988,Gable,Plywood,Plywood,Stone,119.0,TA,TA,CBlock,Gd,No,ALQ,790,589,1542,TA,2073,0,2073,1,2,0,3,TA,7,2,Attchd,1978.0,Unf,2,500,349,0,2,2010,WD,Normal,210000
1458,70,RL,66.0,9042,Reg,Inside,Crawfor,1Fam,2Story,7,9,1941,2006,Gable,CemntBd,CmentBd,None,0.0,Ex,Gd,Stone,TA,No,GLQ,275,877,1152,Ex,1188,1152,2340,0,2,0,4,Gd,9,2,Attchd,1941.0,RFn,1,252,0,60,5,2010,WD,Normal,266500
1459,20,RL,68.0,9717,Reg,Inside,NAmes,1Fam,1Story,5,6,1950,1996,Hip,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,Mn,GLQ,49,0,1078,Gd,1078,0,1078,1,1,0,2,Gd,5,0,Attchd,1950.0,Unf,1,240,366,0,4,2010,WD,Normal,142125
1460,20,RL,75.0,9937,Reg,Inside,Edwards,1Fam,1Story,5,6,1965,1965,Gable,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,TA,No,BLQ,830,136,1256,Gd,1256,0,1256,1,1,1,3,TA,6,0,Attchd,1965.0,Fin,1,276,736,68,6,2008,WD,Normal,147500
8,60,RL,81.0,10382,IR1,Corner,NWAmes,1Fam,2Story,7,6,1973,1973,Gable,HdBoard,HdBoard,Stone,240.0,TA,TA,CBlock,Gd,Mn,ALQ,859,216,1107,Ex,1107,983,2090,1,2,1,3,TA,7,2,Attchd,1973.0,RFn,2,484,235,204,11,2009,WD,Normal,200000
13,20,RL,71.1,12968,IR2,Inside,Sawyer,1Fam,1Story,5,6,1962,1962,Hip,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,No,ALQ,737,175,912,TA,912,0,912,1,1,0,2,TA,4,0,Detchd,1962.0,Unf,1,352,140,0,9,2008,WD,Normal,144000
15,20,RL,77.6,10920,IR1,Corner,NAmes,1Fam,1Story,6,5,1960,1960,Hip,MetalSd,MetalSd,BrkFace,212.0,TA,TA,CBlock,TA,No,BLQ,733,520,1253,TA,1253,0,1253,1,1,1,2,TA,5,1,Attchd,1960.0,RFn,1,352,0,213,5,2008,WD,Normal,157000
17,20,RL,86.4,11241,IR1,CulDSac,NAmes,1Fam,1Story,6,7,1970,1970,Gable,Wd Sdng,Wd Sdng,BrkFace,180.0,TA,TA,CBlock,TA,No,ALQ,578,426,1004,Ex,1004,0,1004,1,1,0,2,TA,5,1,Attchd,1970.0,Fin,2,480,0,0,3,2010,WD,Normal,149000
25,20,RL,72.9,8246,IR1,Inside,Sawyer,1Fam,1Story,5,8,1968,2001,Gable,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,Mn,Rec,188,204,1060,Ex,1060,0,1060,1,1,0,3,Gd,6,1,Attchd,1968.0,Unf,1,270,406,90,5,2010,WD,Normal,154000
32,20,RL,74.3,8544,IR1,CulDSac,Sawyer,1Fam,1Story,5,6,1966,2006,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,No,Unf,0,1228,1228,Gd,1228,0,1228,0,1,1,3,Gd,6,0,Attchd,1966.0,Unf,1,271,0,65,6,2008,WD,Normal,149350
43,85,RL,76.7,9180,IR1,CulDSac,SawyerW,1Fam,SFoyer,5,7,1983,1983,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,Av,ALQ,747,0,840,Gd,884,0,884,1,1,0,2,Gd,5,0,Attchd,1983.0,RFn,2,504,240,0,12,2007,WD,Normal,144000
44,20,RL,79.5,9200,IR1,CulDSac,CollgCr,1Fam,1Story,5,6,1975,1980,Hip,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,Av,LwQ,280,167,938,TA,938,0,938,1,1,0,3,TA,5,0,Detchd,1977.0,Unf,1,308,145,0,7,2008,WD,Normal,130250
51,60,RL,78.4,13869,IR2,Corner,Gilbert,1Fam,2Story,6,6,1997,1997,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,Av,GLQ,182,612,794,Gd,794,676,1470,0,2,0,3,TA,6,0,Attchd,1997.0,Fin,2,388,0,75,7,2007,WD,Normal,177000
65,60,RL,72.0,9375,Reg,Inside,CollgCr,1Fam,2Story,7,5,1997,1998,Gable,VinylSd,VinylSd,BrkFace,573.0,TA,TA,PConc,Gd,No,GLQ,739,318,1057,Ex,1057,977,2034,1,2,1,3,Gd,8,0,Attchd,1998.0,RFn,2,645,576,36,2,2009,WD,Normal,219500
67,20,RL,118.7,19900,Reg,Inside,NAmes,1Fam,1Story,7,5,1970,1989,Gable,Plywood,Plywood,BrkFace,287.0,TA,TA,CBlock,Gd,Gd,GLQ,912,1035,1947,TA,2207,0,2207,1,2,0,3,TA,7,1,Attchd,1970.0,RFn,2,576,301,0,7,2010,WD,Normal,180000
77,20,RL,63.1,8475,IR1,Inside,NAmes,1Fam,1Story,4,7,1956,1956,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,No,ALQ,228,724,952,Ex,952,0,952,0,1,0,2,TA,4,0,Detchd,1956.0,Unf,1,283,0,0,4,2008,WD,Normal,135750
85,80,RL,69.6,8530,IR1,Inside,Gilbert,1Fam,SLvl,7,5,1995,1996,Gable,HdBoard,HdBoard,BrkFace,22.0,TA,TA,PConc,Gd,No,Unf,0,384,384,Gd,804,670,1474,0,2,1,3,TA,7,1,BuiltIn,1995.0,Fin,2,400,120,72,5,2009,WD,Normal,168500
96,60,RL,73.3,9765,IR2,Corner,Gilbert,1Fam,2Story,6,8,1993,1993,Gable,VinylSd,VinylSd,BrkFace,68.0,Ex,Gd,PConc,Gd,No,ALQ,310,370,680,Gd,680,790,1470,0,2,1,3,TA,6,1,BuiltIn,1993.0,Fin,2,420,232,63,4,2009,WD,Normal,185000
101,20,RL,76.7,10603,IR1,Inside,NWAmes,1Fam,1Story,6,7,1977,2001,Gable,Plywood,Plywood,BrkFace,28.0,TA,TA,PConc,TA,Mn,ALQ,1200,410,1610,Gd,1610,0,1610,1,2,0,3,Gd,6,2,Attchd,1977.0,RFn,2,480,168,68,2,2010,WD,Normal,205000
105,50,RM,54.7,7758,Reg,Corner,IDOTRR,1Fam,1.5Fin,7,4,1931,1950,Gable,Stucco,Stucco,BrkFace,600.0,TA,Fa,PConc,TA,No,LwQ,224,816,1040,Ex,1226,592,1818,0,1,1,4,TA,7,2,Detchd,1951.0,Unf,1,240,0,0,6,2007,WD,Normal,169500
112,80,RL,71.7,7750,IR1,Inside,Gilbert,1Fam,SLvl,7,5,2000,2000,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,No,GLQ,250,134,384,Ex,774,656,1430,0,2,1,3,TA,7,1,BuiltIn,2000.0,Fin,2,400,180,0,4,2010,WD,Normal,180000
114,20,RL,100.9,21000,Reg,Corner,Crawfor,1Fam,1Story,6,5,1953,1953,Hip,Wd Sdng,Wd Sdng,BrkFace,184.0,TA,Gd,CBlock,Gd,Mn,ALQ,35,905,1809,TA,2259,0,2259,1,2,0,3,Gd,7,2,Basment,1953.0,Unf,2,450,166,120,10,2007,COD,Abnorml,217000
117,20,RL,65.5,11616,Reg,Inside,Sawyer,1Fam,1Story,5,5,1962,1962,Gable,Wd Sdng,Wd Sdng,BrkFace,116.0,TA,TA,CBlock,TA,No,LwQ,170,252,1092,TA,1092,0,1092,0,1,0,3,TA,6,1,Attchd,1962.0,Unf,1,288,0,20,9,2009,WD,Normal,139000
121,80,RL,110.5,21453,IR1,CulDSac,ClearCr,1Fam,SLvl,6,5,1969,1969,Flat,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,Gd,ALQ,938,0,938,Ex,988,0,988,1,1,0,1,TA,4,2,Attchd,1969.0,Unf,2,540,0,130,10,2006,WD,Normal,180000
127,120,RL,50.9,4928,IR1,Inside,NPkVill,TwnhsE,1Story,6,5,1976,1976,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,No,ALQ,120,958,1078,TA,958,0,958,0,2,0,2,TA,5,1,Attchd,1977.0,RFn,2,440,0,205,2,2007,WD,Normal,128000
132,60,RL,85.3,12224,IR1,Corner,Gilbert,1Fam,2Story,6,5,2000,2000,Gable,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,No,GLQ,695,297,992,Ex,1022,1032,2054,1,2,1,3,Gd,7,1,BuiltIn,2000.0,RFn,2,390,24,48,7,2009,WD,Normal,244000
134,20,RL,66.2,6853,IR1,Inside,Timber,1Fam,1Story,8,5,2001,2002,Gable,VinylSd,VinylSd,BrkFace,136.0,Gd,TA,PConc,Ex,No,GLQ,1005,262,1267,Ex,1296,0,1296,1,2,0,2,Gd,6,0,Attchd,2001.0,Fin,2,471,192,25,6,2009,WD,Normal,220000
137,20,RL,89.3,10355,IR1,Corner,NAmes,1Fam,1Story,5,5,1967,1967,Gable,MetalSd,MetalSd,BrkFace,196.0,TA,TA,CBlock,TA,No,BLQ,695,519,1214,TA,1214,0,1214,0,2,0,3,TA,5,1,Attchd,1967.0,RFn,1,318,0,111,7,2007,WD,Normal,143000
148,60,RL,73.0,9505,IR1,CulDSac,Gilbert,1Fam,2Story,7,5,2001,2001,Gable,VinylSd,VinylSd,BrkFace,180.0,Gd,TA,PConc,Gd,No,Unf,0,884,884,Ex,884,1151,2035,0,2,1,3,Gd,8,1,BuiltIn,2001.0,Fin,2,434,144,48,5,2010,WD,Normal,222500
150,50,RM,54.7,6240,Reg,Inside,BrkSide,1Fam,1.5Fin,5,4,1936,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Gd,No,Unf,0,896,896,Gd,896,448,1344,0,1,0,3,TA,7,0,Detchd,1936.0,Unf,1,240,200,114,4,2006,WD,Normal,115000
153,60,RL,90.5,14803,IR1,CulDSac,NWAmes,1Fam,2Story,6,5,1971,1971,Gable,HdBoard,HdBoard,BrkFace,252.0,TA,TA,CBlock,TA,No,Rec,416,409,825,Gd,1097,896,1993,0,2,1,4,TA,8,1,Attchd,1971.0,RFn,2,495,0,66,6,2006,WD,Normal,190000
154,20,RL,65.3,13500,Reg,Inside,ClearCr,1Fam,1Story,6,7,1960,1975,Flat,BrkFace,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,BLQ,429,93,1602,Gd,1252,0,1252,1,1,0,1,TA,4,1,Attchd,1960.0,RFn,2,564,409,0,3,2008,WD,Normal,235000
161,20,RL,84.3,11120,IR1,CulDSac,Veenker,1Fam,1Story,6,6,1984,1984,Gable,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,No,BLQ,660,572,1232,TA,1232,0,1232,0,2,0,3,TA,6,0,Attchd,1984.0,Unf,2,516,0,0,6,2008,WD,Normal,162500
167,20,RL,78.0,10708,IR1,Inside,ClearCr,1Fam,1Story,5,5,1955,1993,Hip,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,TA,No,LwQ,379,470,1617,Ex,1867,0,1867,1,1,0,2,TA,7,3,Attchd,1955.0,Fin,1,303,476,0,11,2009,COD,Normal,190000
170,20,RL,73.5,16669,IR1,Corner,Timber,1Fam,1Story,8,6,1981,1981,Hip,Plywood,Plywood,BrkFace,653.0,Gd,TA,CBlock,Gd,No,Unf,0,1686,1686,TA,1707,0,1707,0,2,1,2,TA,6,1,Attchd,1981.0,RFn,2,511,574,64,1,2006,WD,Normal,228000
171,50,RM,70.0,12358,IR1,Inside,OldTown,1Fam,1.5Fin,5,6,1941,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,No,Rec,360,360,720,TA,854,0,1382,0,1,1,2,TA,7,0,Detchd,1991.0,Unf,2,660,237,0,5,2007,WD,Normal,128500
178,50,RL,82.1,13650,Reg,Inside,Sawyer,1Fam,1.5Fin,5,5,1958,1958,Gable,MetalSd,MetalSd,None,0.0,Gd,Gd,CBlock,TA,No,ALQ,57,554,1052,Ex,1252,668,1920,1,2,0,4,Gd,8,1,Attchd,1958.0,Unf,2,451,0,0,7,2006,WD,Normal,172500
181,160,FV,24.0,2117,Reg,Inside,Somerst,Twnhs,2Story,6,5,2000,2000,Gable,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,No,GLQ,436,320,756,Ex,769,756,1525,0,2,1,3,Gd,5,1,Detchd,2000.0,Unf,2,440,0,0,6,2007,WD,Normal,177000
187,80,RL,84.3,9947,IR1,CulDSac,Mitchel,1Fam,SLvl,7,5,1990,1991,Gable,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,Av,GLQ,611,577,1188,Ex,1217,0,1217,1,2,0,3,Gd,6,0,Attchd,1990.0,Unf,2,497,168,27,6,2009,WD,Normal,173000
192,60,RL,73.2,7472,IR1,CulDSac,NAmes,1Fam,2Story,7,9,1972,2004,Gable,HdBoard,HdBoard,BrkFace,138.0,TA,TA,CBlock,TA,No,ALQ,626,99,725,Gd,725,754,1479,1,1,1,4,Gd,7,0,Attchd,1972.0,Fin,2,484,0,32,6,2007,WD,Normal,184000
204,120,RM,39.2,4438,Reg,Inside,CollgCr,TwnhsE,1Story,6,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,205.0,Gd,TA,PConc,Gd,Av,GLQ,662,186,848,Ex,848,0,848,1,1,0,1,Gd,3,1,Attchd,2004.0,RFn,2,420,149,0,1,2008,WD,Normal,149000
208,20,RL,74.1,12493,IR1,Inside,NAmes,1Fam,1Story,4,5,1960,1960,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,No,ALQ,419,375,1100,TA,1100,0,1100,1,1,0,3,TA,6,1,Attchd,1960.0,RFn,1,312,355,0,4,2008,WD,Normal,141000
209,60,RL,87.2,14364,IR1,Inside,SawyerW,1Fam,2Story,7,5,1988,1989,Gable,Plywood,Plywood,BrkFace,128.0,Gd,TA,CBlock,Gd,Gd,GLQ,1065,92,1157,Ex,1180,882,2062,1,2,1,3,TA,7,1,Attchd,1988.0,Fin,2,454,60,55,4,2007,WD,Normal,277000
215,60,RL,74.4,10900,IR1,FR2,CollgCr,1Fam,2Story,6,7,1977,1977,Gable,HdBoard,HdBoard,BrkFace,153.0,TA,TA,CBlock,Gd,No,GLQ,378,311,689,Ex,689,703,1392,0,1,1,3,TA,6,0,Attchd,1977.0,Fin,1,299,0,36,3,2010,WD,Normal,161750
219,50,RL,79.3,15660,IR1,Corner,Crawfor,1Fam,1.5Fin,7,9,1939,2006,Gable,VinylSd,VinylSd,BrkFace,312.0,Gd,Gd,CBlock,TA,No,BLQ,341,457,798,Ex,1137,817,1954,0,1,1,3,Gd,8,2,Attchd,1939.0,Unf,2,431,0,119,5,2008,WD,Normal,311500
222,60,RL,65.8,8068,IR1,Inside,Gilbert,1Fam,2Story,6,5,2002,2002,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,No,Unf,0,1010,1010,Ex,1010,1257,2267,0,2,1,4,Gd,8,1,BuiltIn,2002.0,RFn,2,390,120,46,12,2009,ConLI,Normal,200000
238,60,RL,70.4,9453,IR1,CulDSac,SawyerW,1Fam,2Story,7,7,1993,2003,Gable,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,No,BLQ,402,594,996,Ex,1014,730,1744,0,2,1,3,Gd,7,0,Attchd,1993.0,RFn,2,457,370,70,2,2010,WD,Normal,194500
245,60,RL,68.8,8880,IR1,Inside,SawyerW,1Fam,2Story,7,5,1994,2002,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,No,GLQ,695,253,948,Ex,1222,888,2110,1,2,1,3,Gd,8,2,Attchd,1994.0,RFn,2,463,0,130,5,2010,WD,Normal,205000
250,50,RL,134.2,159000,IR2,CulDSac,ClearCr,1Fam,1.5Fin,6,7,1958,2006,Gable,Wd Sdng,HdBoard,BrkCmn,472.0,Gd,TA,CBlock,Gd,Gd,Rec,697,747,1444,Gd,1444,700,2144,0,2,0,4,Gd,7,2,Attchd,1958.0,Fin,2,389,0,98,6,2007,WD,Normal,277000
270,20,RL,70.8,7917,IR1,Corner,Edwards,1Fam,1Story,6,7,1976,1976,Hip,HdBoard,HdBoard,BrkFace,174.0,TA,Gd,CBlock,TA,No,BLQ,751,392,1143,TA,1113,0,1113,1,1,1,3,TA,6,1,Attchd,1987.0,RFn,1,504,370,30,5,2007,WD,Normal,148000
289,20,RL,69.1,9819,IR1,Inside,Sawyer,1Fam,1Story,5,5,1967,1967,Gable,MetalSd,MetalSd,BrkFace,31.0,TA,Gd,CBlock,TA,No,BLQ,450,432,882,TA,900,0,900,0,1,0,3,TA,5,0,Detchd,1970.0,Unf,1,280,0,0,2,2010,WD,Normal,122000
294,60,RL,84.7,16659,IR1,Corner,NWAmes,1Fam,2Story,7,7,1977,1994,Gable,Plywood,Plywood,BrkFace,34.0,TA,TA,CBlock,TA,No,ALQ,795,0,795,Fa,1468,795,2263,1,2,1,3,Gd,9,1,Attchd,1977.0,Fin,2,539,0,250,3,2006,WD,Normal,235000
309,30,RL,73.1,12342,IR1,Inside,Edwards,1Fam,1Story,4,5,1940,1950,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,No,BLQ,262,599,861,Ex,861,0,861,0,1,0,1,TA,4,0,Detchd,1961.0,Unf,2,539,158,0,3,2009,WD,Normal,82500
311,60,RL,64.3,7685,IR1,Inside,Gilbert,1Fam,2Story,6,5,1993,1994,Gable,HdBoard,HdBoard,BrkFace,112.0,TA,TA,PConc,Gd,No,ALQ,518,179,697,Gd,697,804,1501,0,2,1,3,Gd,6,1,Attchd,1993.0,Fin,2,420,190,63,5,2006,WD,Normal,165600
320,80,RL,90.6,14115,Reg,Inside,NWAmes,1Fam,SLvl,7,5,1980,1980,Gable,Plywood,Plywood,BrkFace,225.0,TA,TA,CBlock,Gd,Av,GLQ,1036,336,1372,TA,1472,0,1472,1,2,0,3,TA,6,2,Attchd,1980.0,Unf,2,588,233,48,6,2009,WD,Normal,187500
329,75,RL,75.3,11888,IR1,Inside,BrkSide,1Fam,2.5Unf,6,6,1916,1994,Gable,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,TA,No,Unf,0,844,844,Gd,1445,689,2134,0,2,0,5,Gd,10,0,Detchd,1930.0,Unf,2,441,0,60,7,2009,WD,Normal,214500
331,90,RL,71.5,10624,IR1,Inside,NAmes,Duplex,1Story,5,4,1964,1964,Gable,HdBoard,HdBoard,BrkFace,84.0,TA,TA,CBlock,TA,No,GLQ,40,1424,1728,TA,1728,0,1728,0,2,0,6,TA,10,0,Detchd,2002.0,Unf,1,352,155,0,11,2007,WD,Normal,119000
336,190,RL,132.0,164660,IR1,Corner,Timber,2fmCon,1.5Fin,5,6,1965,1965,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,Gd,ALQ,1249,103,1499,Ex,1619,167,1786,2,2,0,3,TA,7,2,Attchd,1965.0,Fin,2,529,670,0,8,2008,WD,Normal,228950
347,20,RL,76.1,12772,IR1,CulDSac,NAmes,1Fam,1Story,6,8,1960,1998,Hip,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,Mn,BLQ,498,460,958,TA,958,0,958,0,1,0,2,TA,5,0,Attchd,1960.0,RFn,1,301,0,0,4,2007,WD,Normal,151500
348,20,RL,99.0,17600,IR1,Inside,NAmes,1Fam,1Story,6,5,1960,1960,Gable,Wd Sdng,Wd Sdng,BrkFace,30.0,TA,TA,CBlock,TA,No,BLQ,1270,208,1478,Ex,1478,0,1478,1,2,0,3,TA,6,2,Attchd,1960.0,Unf,2,498,0,40,12,2009,WD,Normal,157500
352,120,RL,42.0,5271,IR1,Inside,ClearCr,1Fam,1Story,7,5,1986,1986,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Gd,Gd,GLQ,1082,371,1453,Gd,1453,0,1453,1,1,1,2,Gd,6,1,Attchd,1986.0,RFn,2,445,0,80,12,2006,WD,Abnorml,190000
357,20,RL,74.5,9248,IR1,Inside,Gilbert,1Fam,1Story,6,6,1992,1992,Gable,HdBoard,HdBoard,BrkFace,106.0,TA,TA,PConc,Gd,No,GLQ,560,598,1158,Gd,1167,0,1167,1,2,0,3,Gd,6,0,Attchd,1992.0,RFn,2,400,120,26,7,2009,WD,Normal,173000
361,85,RL,78.6,7540,IR1,CulDSac,Mitchel,1Fam,SFoyer,6,6,1978,1978,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,Av,GLQ,773,115,888,Ex,912,0,912,1,1,0,2,TA,5,1,Attchd,1978.0,RFn,2,470,0,0,6,2007,WD,Normal,156000
362,50,RL,55.3,9144,Reg,Inside,BrkSide,1Fam,1.5Fin,5,5,1940,1982,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,No,Rec,399,484,883,Gd,988,517,1505,1,1,0,3,TA,8,0,Detchd,1940.0,Unf,1,240,0,0,7,2008,WD,Normal,145000
365,60,RL,102.0,18800,IR1,FR2,NWAmes,1Fam,2Story,6,5,1976,1976,Gable,HdBoard,HdBoard,BrkFace,120.0,TA,TA,PConc,Gd,Mn,GLQ,712,84,796,TA,790,784,1574,1,2,1,3,TA,6,1,Attchd,1976.0,Fin,2,566,306,111,7,2006,WD,Normal,190000
367,20,RL,78.4,9500,IR1,Inside,NAmes,1Fam,1Story,6,5,1963,1963,Gable,Plywood,Plywood,BrkFace,247.0,TA,TA,CBlock,Gd,No,BLQ,609,785,1394,Gd,1394,0,1394,1,1,1,3,TA,6,2,Attchd,1963.0,RFn,2,514,0,76,7,2009,WD,Normal,159000
370,20,RL,67.6,9830,IR1,Corner,NAmes,1Fam,1Story,5,7,1959,2006,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,CBlock,TA,No,ALQ,72,733,1063,Ex,1287,0,1287,1,1,0,3,Gd,7,1,Detchd,1997.0,Fin,2,576,364,17,3,2010,WD,Normal,162000
371,60,RL,65.5,8121,IR1,Inside,Gilbert,1Fam,2Story,6,5,2000,2000,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,No,Unf,0,953,953,Ex,953,711,1664,0,2,1,3,TA,7,1,Attchd,2000.0,RFn,2,460,100,40,1,2006,WD,Normal,172400
385,60,RL,117.4,53107,IR2,Corner,ClearCr,1Fam,2Story,6,5,1992,1992,Gable,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,Av,GLQ,985,595,1580,Ex,1079,874,1953,1,2,1,3,Gd,9,2,Attchd,1992.0,Fin,2,501,216,231,6,2007,WD,Normal,240000
405,60,RL,92.1,10364,IR1,Inside,Gilbert,1Fam,2Story,6,5,1995,1996,Gable,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,No,Unf,0,806,806,Gd,806,766,1572,0,2,1,3,TA,7,1,BuiltIn,1995.0,Fin,2,373,0,40,5,2007,WD,Normal,168000
406,20,RL,74.7,9991,IR1,Corner,Sawyer,1Fam,1Story,4,4,1976,1993,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,No,BLQ,1116,165,1281,Ex,1620,0,1620,1,2,0,3,TA,8,1,Attchd,1993.0,Unf,2,490,120,78,6,2009,WD,Normal,150000
413,20,FV,47.6,4403,IR2,Inside,Somerst,1Fam,1Story,7,5,2009,2009,Gable,MetalSd,MetalSd,Stone,432.0,Ex,TA,PConc,Ex,Av,GLQ,578,892,1470,Ex,1478,0,1478,1,2,1,2,Gd,7,1,Attchd,2009.0,Fin,2,484,0,144,6,2010,New,Partial,222000
